marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	35266735	RPWWB5KDH50SL	0883474735	269208001	Choosing To Be Catholic	Books	1	2	19	N	N	Another lousy book by a "smart" theologian	Written by someone who thinks he knows better than 2000 years of theology. I verified the heresies denounced by a previous review dated March 27, 2003. Well, it's your money and you're free to waste it ;-)	2005-10-06
US	52617445	R28HNGCEI69OFR	020172149X	382370818	The Design of Sites: Patterns, Principles, and Processes for Crafting a Customer-Centered Web Experience	Books	4	12	12	N	Y	Very handy reference book and checklist	While there are many books on the market that discuss patterns related to programming, architectural elements, etc., this is the first book I've seen that focuses on web patterns at the user interface level. The book is essentially an indexed, cross-referenced, best practices guide to building web pages that attract and keep customers. Or at least keep you from pissing them off. The authors have collected and summarized a great deal of HCI research (all listed in the resources section of the appendix) on web usability, so none of this stuff is made up--it's all based on time-proven, tested, and verified data about how people actually use the Internet (e.g., see Amazon, Yahoo!, Google, et. al.). A few of the patterns are no longer considered best practices, due to evolving standards (e.g., CSS) and increasing browser standards support. This is a very handy reference book, especially for an in-depth UI checklist.	2005-10-04
US	12293308	R3Q43BCOI97U2W	0520239318	803229959	Geodesic Math and How to Use It	Books	5	40	40	N	N	GEODESIC MATH AND HOW TO USE IT, excellent reference book...	Seemed over-technical at 1st, but after about a year has been my reference book on geodesics & making all kinds of geodesic domes... It lists chord factors (lengths of segments before applying radius of dome) on tables to 7 decimals for various domes @ the end of the book if you don't want do calculate w/formulas provided. If your familiar with trigonometry, it will let you jump around chapters that are of more interest.<br /><br />This book was originally copyrighted in 1976, but not edited for this 2nd paperback 2003 Edition (glossy color cover). The author, Hugh Kenner (1923-2003), has compiled a very thorough book. Very well written & explained in orderly fashion with excellent general layout & (especially for the time) detailed diagrams plus cross page-references. IMO there is very little that I would change except for replacing current diagrams with modern CAD generated illustrations, that's about it.<br /><br />Has 172 pages with several blank pages for notes (I note in the wide margins instead) & is 8.7 x 8.7 x 0.5 inches. Not a small book but not a big bulky one either. Makes for a lot of information handy to store just about anywhere...<br />____________________________________________________________________________________<br /><br />I found many formulas & shortcuts throughout the book. From Chapter 12 I plotted a 16 frequency (# of divisions making total # of triangles) icosahedron (the typical geodesic polyhedron shape) dome with 3880 chords or \\"struts\\". Even made them into arcs for a perfectly round sphere. Chapter 12 has \\"Using the Tables\\" with a simple symmetric triangle xyz-grid on a spreadsheet. Each chord calculated does not rely on another chord's result, so chance of error is greatly reduced. Chapter 14 \\"Truncations\\" has \\"Truncation by Rotation\\", which saves time on calculating the rest of the chords in dome, or moving chords by their symmetry.<br /><br />This \\"still nicely\\" bound book after a lot of use covers tension & tensegrities, subdivisions, great circles, symmetry & breakdowns, choosing a polyhedron, spherical coordinate system, ellipses & superellipses, truncations, space frames & many kinds of angles - plus charts & other resources @ the end.<br /><br />A free program on the web called Windome is useful to 8 decimals, but lacks input parameters like radius... So I use it to verify chord factors. From 2-16v involving about 12,240 chords plotting all verified (to 15 digits) on 1st try. Besides spreadsheets, formulas can be used in programming like \\"The R Project\\", formulas & programs are also written for old Hewlett-Packard HP-35, 21 & 45 series calculators & programs filed with the HP-65 library (circa mid-1970's). I guess it also goes to show Hewlett-Packard has a history in the PC & hardware programming business...<br /><br />One thing - spherical coordinate symbols for Theta & Phi are switched, though referenced in correct order (check Mathworld). Easy to correct, just read \\"Phi symbol\\" as Theta & \\"Theta symbol\\" as Phi - references & formulas will be in order. This book was written in mid-1970's, guess more? people then used this as convention.<br />____________________________________________________________________________________<br /><br />There are many good free sources on the web for geodesic domes & math plotting through Cartesian x,y,z and/or spherical Theta, Phi coordinates using basic trigonometry. This book cost me $13.57 shipped free brand new & is WELL worth it, even after searching the web...<br /><br />A final word of caution on building materials for domes in general: if you use wood make sure you take extra fireproofing precautions, unless it's a temporary frame. 2 domes here in town (on same lot) burnt down before fire department got to them - and they were right down the street! The intense heat from both fires left nothing except the slab & melted everything.<br /><br />So, when they start to burn there is very little time to exit the structure. As energy efficient as they are, the same design allows for a very efficient combustion, especially with wood stud frames & panels. Other problems arise as well with ventilating interior wood frames to help prevent condensation.<br /><br />There are many other materials that will not burn that could make up the panels (like from American Ingenuity, Inc.), or even a monolithic concrete pour over a temporary plastic covered geodesic wood frame. Another method that doesn't use geodesics is a \\"monolithic shotcreted airform dome\\" (from a company called Monolithic Dome Institute).h wood stud frames & panels. Other problems arise as well with ventilating interior wood frames to help prevent condensation.    There are many other materials that will not burn that could make up the panels (like from American Ingenuity, Inc.), or even a monolithic concrete pour over a temporary plastic covered geodesic wood frame. Another method that doesn't use geodesics is a \\"monolithic shotcreted airform dome\\" (from a company called Monolithic Dome Institute).	2005-09-29
US	12195208	RKZ07UL2D2ZXP	0060875410	122518901	The FairTax Book	Books	1	4	17	N	N	Don't decide on this book alone...	I am humored by the gung-ho advocates who take Boortz and Linder's material as gospel. They are not economists: one is an entertainer and the other a politician. At least Boortz says \\"don't believe anything I say unless you've verified it for yourself,\\" <br /> <br />Well, I have...in fact, I have inVALIDATED it for myself! <br /> <br />This national sales tax idea is a wigged scheme to move tax responsibilities to the middle-American populous. Cute package, the book and even the name of HR 25: \\"The Fair Tax.\\" <br /> <br />I don't use business named like \\"Quality\\" (roofing), etc. <br />I don't eat at restaurants named \\"Speedy\\" (burgers), etc. <br />I don't tax myself more money based on a single book.....	2005-09-28
US	48530050	R2BWLX02P17Y3O	0890511934	753214628	D Is for Dinosaur	Books	1	108	180	N	N	P is for Psycho	Flipping through this book I found it to be yet another disturbing study in \\"making history into whatever you want it to be\\" just by writing it. It teaches children basically a pack of garbage that can not be verified by any scientific principle of any sort. Brainwashing young children into believing this filth, Ken Ham you are a monster. Your books are paranoid reactionary lunacy revolving around the \\"Darwinian conspiracy\\" which by the way doesn't exist. Darwinian racism? Darwinian socialism? Darwin was a scientist not a public offical or a philosopher. He used scientific method to support his theories. Ham you are either a nutt, or just one more money grubbing fiends that are out to make a buck on peoples lack of education. Nuff said!	2005-09-27
US	23674431	RBARGEBNIS5QU	0071448837	264335451	Option Writing Strategies for Extraordinary Returns	Books	5	24	29	N	N	Informative, well-documented, author shows actual investment results	This is a great book for stock market investors to follow. The strategies are sound and well-explained. I'm impressed with the success of the three-legged position. Prior to writing the book, the author opened an online discount brokerage account and set up a portfolio based on the Income Model described in the book. Included in the book are his verified brokerage firm statements for the first year. His one-year results are impressive - a gain of 15.1% in a 12-month period when the S&P 100 gained 8.0%. I'd be happy to have an annual 15.1% gain on my stock market investments! <br /> <br />From reading the book, I now understand the importance of writing puts as well as covered calls. Covered calls are useful when a stock price falls - and if exercised, offer a way to sell stock above the current market price. The short puts are useful when a stock price rises - and if exercised, offer a way to buy the stock below the market price. I like being able to benefit from stock price movements in either direction. <br /> <br />I would love to have someone follow up with a monthly service that tells investors which stocks to use for establishing three-legged positions and which existing positions to write-up or close. Lacking that, I'll make my own investment decisions and hope to do as well as the author has done. The book certainly provides an excellent blueprint for making such decisions.	2005-09-27
US	52680288	R1DS2XQJZV5M7Z	0975599518	192748477	Natural Cures "They" Don't Want You to Know about	Books	1	28	33	N	N	P. T. Barnum Would Have Been Proud	Now to prove PT Barnum is right comes Kevin Trudeau.  The difference is that he may be dangerous to the health of anyone who believes him.  His people have obviously stuffed the ratings.  Want proof?  Of the latest 5 star ratings only 3 of 230 people had reviewed other books.  Of the current 410 5 star ratings, 164 came within a 4 day period from September 12 through 15.  Can you honestly believe it is possible to have 4 5-star reviews from Septmeber 16-20 and 164 the 4 days before that?  Only a handful of the names can be verified through tools such as Switchboard, most coming back with no such name in a given city. <br /> <br />Caveat emptor, or he'll try to show you tickets to see the egress.	2005-09-26
US	25585571	R1W7MAVOVIIT8I	0975599518	192748477	Natural Cures "They" Don't Want You to Know about	Books	4	7	12	N	Y	Skeptic	I believe Nature has cures for everything but the problem is in locating that thing which is the cure or is used to create the cure. Without documented case histories or evidence that is verified by the institutions who declare and describe was a disease itself is, I don't think you have a cure. I understand the idea that the government is trying to protect drug companies but that isn't a cure for anything. I think the book I read has too many smoke and mirrors and the author has masked cures behind them. Maybe I missed the documented evidence of cures? I am still skeptical.	2005-09-26
US	47518205	R20WOEJIIQHQLI	0691117500	357228840	The Question of Zion	Books	5	26	44	N	N	Truth shoudn't be judged	Why some people have given this book such a low rating is clearly understood. The author does go against many popular beliefs held by the jewish people especially the fanatics, however she touches on many points in jewish culture that most jews try to forget or even dismiss as it does not fit into their way of thinking. The book its self is written very well, and all her \\"assumptions\\" and easily verified by doing a bit of research.Rose has not exaggerated anything and she portrays a clear picture of what the current state of Israel is at the moment, for people reading this book and finding it offensive they have to answer one question and that is; am i a radical or a moderate jew. The answer most coming would be radical. I think this book is a first step for us jews to come out of the past, stop blaming something that happend 50 years ago and get on with our lives, we have to stop hiding behind an event that most people will forget ever happend in the near future, and we must emerge from this.	2005-09-25
US	24779299	R3UM65UQ74TOI6	1578211271	121522801	Hidden Treasures: In the Biblical Text	Books	5	55	57	N	N	Hidden In Plain Sight	This book revealed amazing facts in the Bible that give the reader a deeper appreciation for the truth of the Bible. I verified some of the book's statements with Bible scholars and experts in the Hebrew language. I recommend this book to anyone who wishes to get a deeper knowledge of Holy Scripture.	2005-09-24
US	23833499	R110LEWNLILBCC	0914675060	252219262	The Gentile Times Reconsidered: Chronology & Christ's Return	Books	4	1	4	N	N	What the Bible and the History say and what the JW say	70 years according to Jerem 29: 10, Dan 9:2, 24, Jerem 25:11-12, Jerem 27:6-8, Jerem 28: 14  <br /> <br /> <br />The prophetic number 70 years is a sacred number and applies to the length of time to serve a Power that God had sent from the time of death of the last man of God who rules his land or the termination of a kingship line or the start of a desolate land. When it starts and when it ends, the Bible and the history gives clue.  It applies to many elements of the history that are sacred to God to serve as symbols.  In the case of Jerusalem at the time of the Babylonian Empire, 70 years run from the death of Josiah in 609 BC, the last king  beloved of God (the siege of Jerusalem and the destruction of Judah followed his death) to the Fall of Babylon in 539 BC.  In the case of the end of the exile of the Jews it ran from the end of the kingship line of Jerusalem and Judah or the start of the desolation of the land in 585 BC after the last king Zedekiah was taken captive to the completion of the reconstruction of the Temple of Jerusalem in 515 BC.  Or it can run from the ascendance of Nebuchadnezzar to the throne to the return of the Jews in their land to reconstruct the temple. In the case of the second destruction of the Temple in 70AD, it runs from the birth of Christ to the destruction of the Temple  <br /> <br />Here's a detailed chronology from the death of Josiah, King of Judah(checked and verified with the verses in the Bible and the dates in the history): <br /> <br /> <br />609 BC The forces of Egypt fought against the army of Judah. Necho II was allied with the Assyrians against the Babylonians.  Nabopolassar destroyed the remnants  of the Assyrian Empire. Josiah King of Judah died at the Battle of Megiddo while helping Babylon against Egypt. (II Kings 23: 29-30). Egypt prevailed against Judah (II Chronicles 34: 28) (II Chron 35:20-24). Start of the collapse of Judah and Jerusalem (II Kings 23:27) <br /> <br />Early 609 BC Jehoahaz became king of Judah, reigned for 3 months and replaced by Eliakim (Jehoiakim)  by Pharaoh Nechoh of Egypt, reigned eleven years in Jerusalem (until 598 BC) (II Chron 36:1-5) (II Kings 23: 30-36) .  Warning of the Lord to Israel about the temple and Jerusalem (Jerem 26: 1-6).  <br /> <br /> <br />609-605 Judah fell under the control of Egypt (II Kings 23: 34-35).  Further proof of this time (Jerem 26:21-23) <br /> <br />607/606 BC Nebuchadnezzar ascend to the throne.(Jeremiah 25:1) <br /> <br />606-605 BC Battle of Charchemish ( Nebuchadnezzar against Assyria and Egypt).  <br /> <br />605 BC Egypt was beaten by Nebuchadrezzar king of Babylon  at the Battle of Charchemish, 4th year of Jehoiakim (Jerem 46: 1-2,10-11,13).  Babylon having eliminated his enemies, Assyria and Egypt, became powerful (Dan 2: 38) <br /> <br />605 BC. After defeating the Egyptians, the Babylonians had reached as far as the Philistine territory along the coast to the southwest of Judah. Nebuchadnezzar, king of Babylon entered Jerusalem and besieged it. (Dan1:1) Jehoiakim, who had been put in power as a vassal of the Egyptians, declared allegiance to Nebuchadnezzar as Egypt would be probably defeated by Babylon at the Battle of Charchemish. This move placed Judah under the control of the Babylonians (FOR 3 YEARS : until 602 BC). (II Kings 24:1,7) <br />Jehoiakim was taken captive and Nebuchadnezzar took part of the vessel of the house of God. (Daniel1: 2) (II Chron 36:6-7) . Zedekiah was appointed king of Judah (Jerem 39:1). Although captivity started this time, Nebuchadnezzar had not brought all the people captives yet. They plan to come back for a second siege that would last 3 years to do that (Dan 1:3-5) .  There was no destruction of Temple at this time yet.  <br /> <br /> <br />604 BC Nebuchadnezzar dreamed dreams (Dan 2: 1).  The definitive interpretation of the dream happened at a later time. The astrologers and magicians took so much time (maybe years) in trying to guess the meaning  : Neb. Says \\"The thing is gone from me, you would gain the time\\" (Dan 2: 8) <br /> <br />602 BC Jehoiakim, encouraged by an apparent Babylonian retreat withdrew his allegiance from the Babylonians (2 Kings 24:1).   <br /> <br />End of 602 BC Ezekiel is already among the first captives brought to Babylon (Ezek 1:1-4), Ezek: 1: 1 is a conclusive sentence about all his set of visions when he finished having them (around 572 BC) and start writing about his visions.  He served of his conclusion as an introduction. In verse 2, he start detailing them.  Therefore, 30th year means, 30th year from the time of his captivity in Babylon. One of his visions (Ezek 12: 10-16) may have occurred exactly at this time, before being taken captive, since many people have not been taken captives yet.  <br /> <br /> <br />Late 598 BC Death of Jehoiakim (after 11 years of reign).  <br /> <br /> <br />597 BC Reign of Jehoiachin (Jeconiah) his son, reigned for 3 months (2 Kings 24: 6, 8). Jehoiachin was then removed by the Babylonians. (II Chronicles 36: 9-10) <br /> <br />596 BC Visions of God showing Ezekiel the abominations of Israel and its priests(Ezek 8: 1) (Ezek 9: 1-2,11, Ezek 12:27-28) <br /> <br />Late 597 or early 596 BC - Second invasion of Jerusalem by Nebuchadnezzar  <br />Nebuchadnezzar invaded Jerusalem, at the 9th year  of Zedekiah, as king of Judah (Jerem 39:1).  Zedekiah was placed king of Jerusalem to replace Jehoiachin [he was nominated king of Judah at the time of the captive of Jehoiakim in Jerusalem by the Babylonians (Jeremiah 27:1, 12-13, Jerem 37:1) (II Chronicles 36: 9-11) ], reigned 11 years in Jerusalem (from 597 BC until 586 BC, end of the kingship of Jerusalem and Judah) (Jerem 52:1). The people of Jerusalem were taken captives along with Daniel and the people of Judah (II Kings 24: 10-11,16-18) (II Kings 25: 1-2) (Jeremiah 22: 25-27) (Jeremiah 29:1-2,4) (Esther 2:6) (Dan1:6).  A further proof that the temple was not yet destroyed at this time is Jeremiah 38: 14. Further proof, that at the time of the reign of Zedekiah in Jerusalem, the temple still existed at this time is II Chron 36: 14.  According to God's prophecy and Jeremiah's account (Jeremiah 27: 19-22), at the time the second captivity (Jehoiachin was taken captive after 3 months of reign in 597 BC), part the vessels, after the second invasion still remain in the house of the Lord but will be carried to Babylon at a later time (a proof that there was a second invasion and after that second invasion and an inference that there will be a 3rd invasion). The temple still existed to house those pillars and left-behind vessels at this time.   <br /> <br />596 BC The decree to slain the wise men for not being able to interpret the dreams was published (Dan 2:12-13)  <br /> <br />595 BC The Lord spoke to Ezekiel about the abominations of Israel, letting Ezekiel know that he can change the course of events (Ezek 20) <br /> <br />595 BC Psammetichus ascended to the throne of Egypt,  <br /> <br />593 BC Probably aware of the new ascendance to the throne of the new King of Egypt who could save the people of Jerusalem, Hananiah told a false prophecy to Jeremiah \\"in the House of the Lord\\" (Jeremiah 28: 1-4, 4th year of Zedekiah in Jerusalem) (Ezek 13: 3,6).  <br /> <br />593 BC (9th year of captivity) Vision of Ezekiel God telling him that at the very same time, Nebuchadnezzar set himself against Jerusalem.  In 593 BC, the army of Nebuchadnezzar are still present in Babylon from 596 BC as it was told in Daniel 1: 5 that their food ration for the second invasion should last for 3 years. God told Ezekiel that \\"he WILL profane his sanctuary\\", which means he had not destroyed the temple yet but will.(Ezek 24: 1-2, 21).   <br /> <br /> <br />592 BC Psammetichus (King of the 26th dynasty of Egypt) marched into the Kingdom of Judah, Philistia (southern coast of Canaan), and Phoenicia in response to moves made by Babylon  (Jerem 37:5).  The Chaldeans that besieged Jerusalem departed as soon as they heardof their coming.   <br /> <br />592 BC (10th year of captivity) Vision of Ezekiel about the imminent destruction of Jerusalem as a warning (5th year captivity of Jehoiachin) (Ezek 1:2-4, Ezek 4:1-3, Ezek 5:4-5).  That year in his vision God told Ezekiel about the number of years of iniquity of the house of Israel and Judah (430 years from the time of the vision 592BC: 390 years + 40 years) . (Cf. year 162 BC what will happen). Hananiah died when Ezekiel prophesied. (Ezek 11: 13, Ezek 13: 8-9) <br /> <br />592 BC Vision of Ezekiel against Pharaoh of Egypt (10th year of captivity) (Ezek 29:1-3).  Jeremiah proceeded to tell the king of Judah that Pharaoh's army who would come to save them shall return to Egypt. And the Chaldeans shall come again and burn Jerusalem with fire (God announced the third invasion). (Jeremiah 37: 7-8)  <br /> <br /> <br />591 BC (11th year of captivity) Vision of Ezekiel concerning the destruction of Tyrus  (Phoenician city in Lebanon on the coast of the Mediterranean Sea) (Ezek 26:7) and the defeat of Egypt by Babylon <br /> <br />589 BC Pharaoh Hophrah ascended to the throne of Egypt <br /> <br />588 BC Pharaoh Hophra sent an army to relieve the siege of Jerusalem, forcing the Babylonians to disengage to meet them but no avail (Jerem 37: 7) <br /> <br />588 BC-586 BC Third invasion of Jerusalem <br />Zedekiah rebelled against the king of Babylon by forming an alliance with Pharaoh Hophrah (II Kings 24: 20, Jerem 52: 3). He was taken captive. Vision of Ezekiel against Zedekiah.  God told Ezekiel about the princes and the king Zedekiah (Jerusalem \\"had taken of the king's seed (king Nebuchadnezzar's seed) and made a covenant with him\\", \\"in the place where the king dwells that made him king\\" \\"he despised the oath by breaking the covenant\\" \\"he shall not escape\\") who rebelled against Babylon and are taken captives that neither Pharaoh can save him in the war (Ezek 17: 12-18) <br />A last warning from God was sent again to the people of Jerusalembut they rebuked the messengers of God. (II Chron 36: 15-16). II Kings 25: 1,3 indicates that the third invasion was carried out in different times (not part of the same year) from the destruction of the temple.  The day of the famine and the destruction of the temple are part of the same year (11th year of of Zedekiah, 19th year of Nebuchadnezzar 586 BC) (II Kings 25: 3, 8)  The Babylonians came back to besiege Jerusalem on the 9th year of reign of Zedekiah as king of Jerusalem and stayed until his 11th year (II Kings 25: 1-3)  (Jerem 52: 4-5, Zedekiah`s 9th year in Jerusalem) (II Chron 36: 17-20, the final invasion)  <br /> <br />586 BC 3 years later, on the 11th year of Zedekiah as King of Jerusalem. Destruction of the Temple of Jerusalem by a captain guard of Nebuchadnezzar on the 19th year of the reign of Nebuchadnezzar  (II Kings 25:8-10) (Jeremiah 39:8-9) (II Chronicles 34: 24-25) (Ezek 5:2, 4-5, Ezek 14: 14-15) <br /> <br />585 BC End of the kingship of Judah and Jerusalem and of Jerusalem.  Jerusalem a desolate land <br /> <br />586 BC The army of Nebuchadnezzar besieged Tyrus without success for 13 years (Ezek 29: 18) <br /> <br />575 BC The vision of Ezekiel against Egypt including those Jews who escaped the captivity to go to Egypt and other parts (27th year of captivity)(Ezek 29: 17-20, Ezek 30:10-11) (Jeremiah 44:1, 12-14, 27-30) <br /> <br />572 BC Ezekiel was writing his visions of Ezekiel (30th year of captivity) (Ezek 29: 1, ) <br /> <br />570 BC  Amasis II became king of Egypt <br /> <br />Late 570 or 569 BC Babylonia had invaded Egypt. Nebuchadnezzar Inscription This clay tablet reads, \\"In the thirty-seventh year of Nebuchadnezzar, king of the country of Babylon, he went to Egypt [Misr] to make war. Amasis, king of Egypt, collected [his army], and marched and spread abroad.\\" The inscription is now on display in the British Museum in London. <br /> <br />568 BC Amasis II appears to have sustained an attack by Nebuchadnezzar <br /> <br />559 BC Cyrus the Great ascended to the throne of Anshan (part of Persia).  Start of the Achaemenid Empire or Persian Empire with his unification of the kingdom of Anshan and the rest of Persia. <br /> <br />550 BC-549 BC, with the help of Harpagus, Cyrus led the Persians and his armies to capture and effectively conquer Media (Median Empire was still ruled by the grand father of Cyrus who hates him).  Cyrus defeated the forces of Media.  Cyrus became the Shah of unified Persian kingdom (Media and Persia).  He took Lydia in Asia Minor, and carried his arms eastward into central Asia. <br /> <br />547 BC Babylon and Egypt had formed a mutual alliance against the rising threat of a third power, the Persian empire-but to no avail <br /> <br />546 BC The conquest of Asia Minor (546 BC) left the Ionian Greeks under Persian rule, while the other Greeks were free.  Persian satraps (governors) of Asia Minor installed tyrants in most of Ionian cities and forced Greeks to pay taxes for the \\"King of Kings\\". <br /> <br />541 BC Belshazzar was made king ( Talmud Meg 11b) <br /> <br />540 BC The Persians were planning to advance on Babylon.  <br /> <br />539 BC According to the Hebrew Bible, while Belshazzar and the nobles of the empire were feasting and drinking from the chalices taken from the Hebrew Temple of Jerusalem, a hand wrote an unknown Aramaic text on the wall: mene, mene, tekel, uparsin.  None of Belshazzar's soothsayers could translate the words written and then the Jew Daniel, known for his accurate prophecies was called to translate the text and he said: \\"God has numbered your kingdom and brought it to an end. You are weighed in the balances and are found wanting. Your kingdom is divided and given to the Medes and Persians.\\" These words indicated the arrival of the Persian king Cyrus the Great who rode out to conquer Babylon.   (Daniel 5: 1-7, 24-28) <br /> <br />539 BC Belshazzar was positioned in the city of Babylon to hold the capital, while Nabonidus his father, marchedhis troops north to meet Cyrus. On October 10, 539 B.C. Nabonidus surrendered and fled from Cyrus. Two days later, October 12, 539 B.C., the Persian armies overthrew the city of Babylon. Belshazzar was slain (Dan 5:30-31) <br /> <br />539 BC Cyrus entered Babylon : Cyrus declared on a stone tablet: \\"I (am) Cyrus, the king of the world, the king of Babylon, the king of Shumer and Akkad, the king of the four regions . . . When I entered Tintar (ancient name of Babylon) peacefully . . . I established my sovereignty in the palace of the princes, Marduk (the Babylonian national god), inclined the noble hearts of the people of Babylon towards me\\".  This is the first year reign of Cyrus in Babylon, Daniel stayed in Babylon until this time (Dan1 :21) (The prophecy of Dan 2: 35) <br /> <br />539 BC Fall of Babylon.  <br /> <br />537 BC Cyrus (King of Babel) authorized the return to Palestine of the Jews deported by Nebuchadnezzar and arranged for the rebuilding of the Hebrew temple in Jerusalem. (Jeremiah 29: 14)  <br /> <br />530 BC Cambyses II (Cyrus, son of Cyrus the Great) ascended the throne of Persia <br /> <br />527 BC Hippias succeeded his father (Pisistratus) as a tyrant of Athens <br /> <br />526 BC Cyrus (Cambyses II) , ruler of Persia conquers Egypt and annexed it to the Persian empire. His attempt to conquer Kush (the kingdoms of Napata and Sudan), Siwa Oasis, and Carthage failed <br /> <br />525 BC The Persians conquered Egypt.  For the first time in its 2,500-year history as a nation, Egypt was no longer independent. (Ezek 30: 12-13) <br /> <br />After 525 BC Persians, Greco-Macedonians and Romans ruled Egypt  <br /> <br />522 BC A usurper of the crown of Persia (Smerdis) arose. <br /> <br />521 BC Death of Cyrus killed in the battle with Smerdis.  Darius killed the usurper of the crown (Gaumata or Smerdis) <br /> <br />521 - 481 BC The reign of Darius the Great, of the seed of the Medes <br />Every region was responsible for paying a gold or silver tribute tothe emperor; many areas, such as Babylonia, underwent severe economic decline resulting from these quotas.  He was made king over the realm of the Chaldeans (Dan 9:1). He ruled over an immense realm, from western China to eastern Europe <br /> <br />515 BC Completion of the construction of the temple of Jerusalem <br /> <br /> <br />I do not understand at all why the JWs want so much to remake history because everything has to arrive at 1914?? By reading and analyzing the prophecy of the Bible, 1914 the Holocaust was part of history -- sad and horrible of course- but is in a way a punishment of God (many parts of what the Lord said in the old Testament still apply in today's events), after that the Lord had scattered them again to the four corners of the Earth (the survivors of the Holocaust)and later great Britain settled them in land that is called Israel. The prophecy in the Old Testament that The Lord has gathered them from the corners of the Earth will settle them in a land called the land of Israel has been fulfilled again. For the Jews, such event could only be interpreted as the rejection of Satan on earth. And since many aspects of the principles of the Congregation quite resemble the Judaism religion (publication of many materials other than the Bible, the much lesser importance given to Jesus Christ, the ignorance of the \\"spirit\\" as part of what constitutes a person even though the New testament emphasize this aspect because in Hebrew, the concept is absent -- only those parts of the Old Testament written in other original language other than Hebrew refers to spirit, epecially, those written by the captives, the resort to Hebrew language to change the word \\"grave\\" and \\"hell\\" in the New Testament even though the original language is in Greek, etc.),I assume that Jews constitute an influential membership into the organization at the time of its formation. As a result, they find it hard to contemplate, that the Holocaust might be a punishment of the Lord again, so there has to be another explanation. They assume the reign of Nebuchadnezzar at 624 BC. Even so, 624 and 607 does not give 19 years of the reign of Nebuchadnezzar, exact time at which the temple was burned. They assume that there were only 2 invasions and the Temple of Jerusalem was burned during the second invasion.  Many parts in the Bible indicated in the above chronology indicate that at the second invasion there was no destruction of the Temple and after the second invasion the Lord prophesied about a third invasion that will burn the Temple. False prophecy and it's not the first.   <br /> <br />	2005-09-21
